karmn,ra_gaiadr3,dec_gaiadr3,Teff,e_Teff,E_Teff,logg,e_logg,E_logg,[M/H],e_[M/H],E_[M/H],vsini,e_vsini,E_vsini
J09028+680,135.72254605697,68.06446038567,3428.351424120603,28.336564120602816,38.85013187939694,4.845579212060302,0.02979775206030144,0.06376855193969888,0.0078805403819095,0.1651134087819095,0.026615435058090497,2.028770506532664,0.26941281453266397,0.32406023746733625
J09133+688,138.34761177342,68.87418195251,3597.2503547738693,22.63249477386944,41.25857322613092,4.72209787638191,0.021636036381909918,0.051700139618089835,0.0722547563819095,0.048191235101909494,0.0394461668180905,4.346374145728643,0.11537023372864397,0.362730406271357
J09140+196,138.51257175913,19.6675599838,3510.832269346733,12.02064534673309,50.6155266532669,4.78373535678392,0.05620402478391995,0.031321747216080276,0.0307269611055276,0.0289315470535276,0.0565233324944724,3.502650944221106,0.2171577202211057,0.28615410777889405
J09143+526,138.58356161522,52.68408016691,4148.078418592965,60.41771859296523,34.7077694070349,4.659071534170854,0.02270447417085375,0.03715574582914538,-0.0337485346733668,0.09189319212663319,0.0913873243933668,2.7467181618090453,0.4774168938090453,0.38046744619095474
J09144+526,138.59131179667,52.68342944184,4098.957761809045,58.4297738090454,46.94223019095443,4.6599316753768845,0.025485795376884113,0.032379364623115414,-0.0070240383417085,0.09457656245829149,0.0923738007417085,2.669124382914573,0.4415949749145729,0.39930743308542693
J09161+018,139.04266578606,1.88533615119,3204.787940703517,21.576780703517215,28.789707296482902,4.913828499497488,0.022128259497488756,0.0598113005025116,-0.1801541131155778,0.1092912872844222,0.08552760167557791,14.59890028643216,0.4383216864321611,0.21719455356783968
J09163-186,139.08454259852,-18.62515602142,3619.407329648241,12.519581648241001,45.029518351758725,4.763073732160803,0.05409519216080305,0.020487775839196587,-0.0121146392964824,0.06293872750351759,0.0413868579764824,3.7375356371859296,0.17624354918592955,0.2578621748140706
J09307+003,142.68324346444,0.32022324372,3386.384369346734,26.405697346733632,27.502222653266017,4.877320782412061,0.05999736241206044,0.026923977587939518,-0.0465580301005025,0.1236252282994974,0.0376474986445025,2.438898927638191,0.23811763563819133,0.20506396036180874
J09360-216,144.00748512334,-21.66520085526,3545.510328140704,43.70268814070414,16.540539859295677,4.80524615879397,0.02588261079397025,0.06972115320602956,-0.2218030306532663,0.11177482054673371,0.0661012626532663,2.3294176185929647,0.20990436659296474,0.2385634694070351
J09411+132,145.29015483359,13.20892597981,3679.91071758794,45.32856958793991,14.82032641206024,4.721070195979899,0.03177127597989937,0.04195183202010089,-0.017776528241206,0.055079840718794,0.049586889681205996,2.9554771618090454,0.1771623858090452,0.2494799421909546
J09423+559,145.59099004006,55.98142639896,3420.0655216080404,23.88654560804025,39.98964239195948,4.8490086331658295,0.06336385316582938,0.029205218834170488,0.0496724292964824,0.1176529360964823,0.031146977103517604,2.1882750628140704,0.14321758681407015,0.28345580918592983
J09425+700,145.63642599575,70.03267406175,3539.102889447236,17.42996944723609,48.45758655276404,4.757492012562814,0.044060172562813804,0.03673762743718623,0.0859554944321608,0.0454378064321608,0.044663105967839095,4.0083530653266335,0.13301733732663346,0.35062983867336595
J09428+700,145.70679590922,70.03823099188,3408.230735678392,12.911431678392091,53.18553632160774,4.846686544221106,0.06732020022110508,0.020767907778894923,0.0168138661809045,0.059078624660904494,0.0644125238190955,4.006903556281407,0.36662704828140713,0.12971783171859297
J09439+269,145.9788403638,26.9685526196,3440.979503015076,19.11332701507581,39.42668898492411,4.821709944723618,0.036134636723618385,0.06219650727638193,0.0128920464321608,0.1382247844321608,0.0292239198078392,2.187042603517588,0.17285696351758784,0.2516285644824121
J09447-182,146.18979553814,-18.21436369865,3336.9035266331657,28.396598633165922,26.973373366834494,4.8956521959799,0.05699981197989956,0.018063324020100247,0.0411088431658291,0.1567981914058291,0.014798695114170798,2.1382100271356785,0.2803102671356785,0.25664640086432167
J09468+760,146.70363523804,76.03947042549,3970.982527638191,36.00992363819114,75.36345636180886,4.684168391959799,0.04676137995979879,0.03982613204020069,-0.2549981658291457,0.042016508570854205,0.16298750390914568,1.470339527638191,0.18832395563819104,0.185218868361809
J09511-123,147.79534254143,-12.33632371948,3957.344135678392,64.96262367839199,37.68035632160809,4.685149256281407,0.03541496028140667,0.03415484771859312,-0.2050120114572864,0.0370000109427136,0.1348564068972864,1.5176126085427135,0.029374844542713552,0.8948782874572865
J09561+627,149.03317491182,62.78586947843,4040.0920301507535,51.172646150753735,47.39857784924652,4.664023492462311,0.024683252462311067,0.036347227537688376,0.1209120505025125,0.1212715047889124,0.05472482269748749,2.7550470301507537,0.16520359815075336,0.5218259898492463
J10023+480,150.58641971895,48.08224673491,4079.7473582914577,52.90328629145779,74.42640170854202,4.674538547738694,0.05800886773869429,0.021555420261306857,-0.1496847488944723,0.04613000350552768,0.14500586367847232,1.4839176336683415,0.16707882566834154,0.21893491833165846
J10122-037,153.07293731001,-3.74674755302,3720.133787939699,40.30715993969898,30.000812060301087,4.693083713065327,0.019612433065327117,0.03345930693467203,0.0633772537688442,0.037281185928844204,0.04641510023115579,3.403680115577889,0.12843551157788902,0.3982116924221111
J10125+570,153.14209679387,57.06123755179,3393.606285929648,24.83675392964824,27.058426070351743,4.872215167839196,0.0554108278391956,0.02761232416080439,-0.0910521676884422,0.1016809019115578,0.0722617197284422,2.3733779693467336,0.24763415334673367,0.22477800665326653
J10167-119,154.18955538044,-11.96446467006,3687.969425125628,44.96268112562802,13.697750874372105,4.719991369849246,0.0325996618492459,0.029446710150754285,0.0029703867839195,0.0907475379039195,0.0481351261360805,2.005523282412061,0.30317269041206085,0.3057307495879389
J10196+198,154.89881370111,19.86980990545,3389.719076884422,32.26352888442216,36.548907115578004,4.855774999497488,0.027918419497487967,0.07937404050251207,-9.778867336683E-4,0.32425483246633174,0.0407652512536683,8.059659432160805,0.4487535561608045,0.21459240783919498
J10251-102,156.2920240682,-10.22815208004,3774.206446231156,27.966430231155755,48.05547376884397,4.70112501959799,0.037113139597990674,0.013856012402009732,0.044667530603015,0.0448676997870149,0.048953798996984994,3.1567270085427137,0.12713820854271374,0.4934495874572864
J10289+008,157.22878342623,0.83774688777,3637.228933165829,44.56726916582875,11.861842834171057,4.755141706030151,0.02709597403015085,0.06744911396984943,-0.1985777393919597,0.0475089522080403,0.08686859663195969,2.80705088241206,0.20600414241206,0.22655184958793972
J10350-094,158.75568416721,-9.41153944862,3477.258732160804,32.27723216080403,23.01081583919631,4.7872654,0.025655011999999644,0.0602689759999997,-0.0430643533165829,0.1239224822834171,0.0389375886245829,2.237903433165829,0.1860094011658293,0.27256141883417095
J10396-069,159.91580182993,-6.92421781934,3627.630387939698,40.98340793969783,13.880044060302225,4.7310295713567845,0.026181267356784055,0.04480003264321564,0.0254603556783919,0.0753452228783918,0.03790208400160809,2.354826074371859,0.142210382371859,0.32163357762814115
J10416+376,160.39964142183,37.60928436965,3347.181123115578,28.473871115577822,32.1381288844218,4.921508526633166,0.0581830546331652,0.030072741366834244,0.074951229045226,0.1901693846452259,0.035924813754773896,2.178468724623116,0.29250470862311584,0.27001746337688415
J10504+331,162.60865141202,33.0983255614,3450.9646221105527,25.803094110552593,35.33664588944748,4.793093663819096,0.034526111819096705,0.05162968418090319,0.0702913349497487,0.08911096418974859,0.02937122545025131,2.040247973869347,0.17529006186934692,0.340028826130653
J10508+068,162.71296406817,6.80448953812,3302.536318592965,23.0307025929651,31.319017407035062,4.904899004020101,0.06204296402010101,0.016932307979899086,0.0285951309045225,0.1413459923445225,0.0237117206954774,2.391087696482412,0.29064802448241167,0.20973433551758802
J11000+228,165.0156786024,22.83170230266,3516.460389949749,41.28455794974889,13.689210050251404,4.811873158291457,0.037610498291456906,0.0516502657085427,-0.1434174549899497,0.09248908261005029,0.0472802301899497,2.7673388030150754,0.18121249501507553,0.20046740898492477
J11026+219,165.66044263108,21.96690929052,3886.282596482412,36.40686848241194,54.26956351758827,4.678529798994975,0.030542042994975205,0.017961413005024518,0.1042168766834171,0.0397116577234171,0.07832836051658289,4.340902728643217,0.3343864726432164,0.2100770633567839
J11033+359,,,3774.864367839196,42.740631839195885,21.23036416080413,4.763682543718593,0.0599992637185931,0.03329309628140731,-0.3364848212060302,0.12747757639396973,0.07724950360603017,1.5230026914572865,0.04903358345728659,0.35986138854271355
J11054+435,,,3747.9237587939697,44.2053507939695,15.523417206030445,4.802586773869347,0.07804724186934742,0.02864425013065297,-0.4023571781407035,0.17990407785929652,0.0723841549407035,2.1301045075376885,0.2416234715376886,0.19684439646231144
J11110+304,167.76369133154,30.44389289229,3780.788073366834,26.660405366833857,54.52525463316624,4.69578916080402,0.0336277888040204,0.013385275195979318,0.0878808970351758,0.03473221743517581,0.056188946164824186,2.8874509994974877,0.09463751549748745,0.5023643965025126
J11126+189,168.16228296958,18.93487210507,3780.1952376884415,21.97962968844149,52.09689831155856,4.696032066834171,0.036194182834170974,0.014392157165828756,0.025751198643216,0.0401350951632159,0.057885009156784004,2.7651381562814072,0.1500293962814072,0.41603257171859287
J11201-104,170.02454101242,-10.49622493358,3654.740798994975,35.316238994975265,20.76224500502485,4.719633496984924,0.031106028984924983,0.04441286301507574,0.1503805683517588,0.0690076281917588,0.049362666448241194,7.484915568844221,0.4914361128442213,0.16210690315577914
J11289+101,172.23102334262,10.18004863201,3456.321172361809,23.9441923618092,34.6186676381908,4.81449756281407,0.02765253081406982,0.07501056918593019,-0.0376420008542713,0.1559354331457287,0.0371422454274713,1.867898134673367,0.34040283067336685,0.3617724453266331
J11302+076,172.56012975777,7.58781312215,3552.050984924623,41.69010892462302,11.51061907537678,4.749104959798995,0.025135599798995045,0.05842644020100529,6.350910251256E-4,0.0857688190251255,0.0393099325348744,2.5127122120603014,0.1541032040603012,0.23893152393969874
J11306-080,172.67268592788,-8.09412976081,3400.434043718593,22.48010771859299,31.991916281407157,4.861100157788945,0.06659547778894481,0.022389562211055036,-0.0197873074371859,0.0929818581628141,0.0448370982771859,2.77170571758794,0.20345342158794022,0.24048302641205987
J11417+427,175.43249920719,42.75157375642,3444.3271592964825,20.906575296482515,38.539280703517306,4.808953030150754,0.032838322150753996,0.06225836184924649,0.0509017990351758,0.1319522622351757,0.024250195524824207,1.783087407035176,0.254850219035176,0.4566746729648241
J11421+267,175.55067547084,26.70295395359,3550.542437185929,37.76921718592894,19.744506814070974,4.759093092964823,0.03474973296482364,0.06804417103517668,-0.0491706723517588,0.1296230212482412,0.0449872444357588,2.064529349748744,0.20614098174874407,0.22235941025125605
J11467-140,176.68206095689,-14.01787900816,3618.0212442211055,11.5939562211056,50.775715778894664,4.710548129145729,0.019471049145728614,0.04004623085427106,0.0883663382914572,0.042536090531457196,0.049384172108542804,2.552341742211055,0.09402000221105489,0.4489859937889449
J11476+786,176.93940798148,78.69329745305,3502.1163708542717,36.090778854271775,27.470037145728384,4.799304728643216,0.022110840643216,0.09099376735678355,-0.0715672444723618,0.15005056232763808,0.042233820032361806,1.9285599804020104,0.32675794440201034,0.3328891355979897
J11477+008,176.93768799004,0.79911997024,3203.2988592964825,9.829627296482613,32.9166847035176,4.948469231155779,0.02900131115577942,0.06248464884422056,-0.0468065327638191,0.0975277008361809,0.1005243270838191,2.6185952738693468,0.27430195386934697,0.19318838213065304
J11509+483,177.73016381236,48.37309979652,3190.716427638191,23.833763638190703,20.98833236180917,5.002363746231156,0.0688310582311562,0.03589112576884457,-0.0168159001005025,0.1409021906994975,0.0989138058605024,2.4817414085427134,0.1819594165427132,0.34337183145728645
J11511+352,177.77908194992,35.2731396431,3685.146301507538,26.56722950753783,36.398098492462395,4.727744748743719,0.041893324743718985,0.0402439272562809,-0.1165573374623115,0.0739738201376885,0.0767125314623115,3.508318492462312,0.18462969646231198,0.19268857953768803
J12054+695,181.3678591224,69.53936644394,3358.9867075376883,29.820783537688385,31.855132462311758,4.892606030150754,0.06363004215075385,0.0161225578492461,0.0824360745728643,0.1600442493728643,0.021700267027135706,2.2047253944723617,0.2382232504723618,0.2666683055276384
J12100-150,182.52307872638,-15.07454682533,3382.4264984924625,21.71347449246241,39.65745350753741,4.8498314472361805,0.06446615523618071,0.02640435276381936,0.1078266116884421,0.128192413448442,0.02412790591155789,1.6180125125628142,0.09500472056281417,0.5906639994371856
J12111-199,182.79799193877,-19.96139412325,3480.928346733668,35.933298733667925,18.347173266331993,4.809203774371859,0.034063586371859245,0.06212606562814038,-0.0950899924472361,0.1110042999527639,0.048520457727236094,2.3927163587939697,0.1958267467939696,0.24548017320603055
J12123+544S,183.08869317809,54.48616586319,4097.539065326633,53.288305326633235,51.92316667336672,4.677300691457286,0.04415417945728528,0.01782121654271407,-0.0932288380904522,0.0922567951095478,0.0988625955304522,2.49440817839196,0.9294315503919599,0.07402837360804027
J12156+526,183.91478803765,52.65242623924,3302.339254773869,102.58869477386861,96.50845722613076,5.0078503040201,0.1521019720201,0.08471728797989986,-0.0853641316080403,0.2830928339919596,0.2469744084080402,34.31371577889447,1.820043258894465,3.237816941105528
J12230+640,185.74383616312,64.03248298122,3745.947968844221,43.10267684422115,19.14056315577909,4.703046746733668,0.03188671473366789,0.02385509326633173,0.0177837296482412,0.0682545062882412,0.0470941833517588,3.1712322,0.24782567199999983,0.3196322720000002
J12248-182,186.22388950027,-18.25255602338,3677.384725125629,46.464657125628946,15.064114874371171,4.790683724623116,0.043012324623115994,0.0681451393768846,-0.3325911236180904,0.1760509899819096,0.057618139618090425,2.117643407035176,0.231711447035176,0.2446867249648239
J12312+086,187.81299297535,8.8082808209,4007.778064321608,59.4703163216077,41.08601567839196,4.674780738693467,0.03856425869346758,0.024307541306532343,0.0122165010050251,0.08973734100502509,0.0620705637949749,2.634512742713568,0.300645358713568,0.4132897932864319
J12350+098,188.75091289032,9.82707156235,3835.811133668342,44.42190966834187,31.666462331658295,4.712295350251257,0.03930197825125692,0.028501273748744005,-0.1738825349748743,0.05997923542512559,0.1424575002548743,1.4711852698492462,0.07154007384924621,0.2776165501507537
J12388+116,189.71325870875,11.69503594754,3522.882393969849,34.5568419698493,26.9217460301511,4.777377229145729,0.04452350914572811,0.05138845485427179,0.0553906539698492,0.0680744516898491,0.0364367822301508,2.46962365678392,0.14943176478392006,0.2517609672160801
J12428+418,190.70457462087,41.89660906888,3281.01495678392,14.727132783919842,38.73789521608023,4.90820083919598,0.03709008719598028,0.07854650880401959,0.0366851079396985,0.33971424793969845,0.05777357006030139,5.563252261306532,0.3434421533065324,0.21334624269346758
J12479+097,191.98138882517,9.74935423088,3405.2698452261307,26.79758522613065,40.68890277386936,4.8464309653266335,0.030748065326633878,0.051009250673367035,0.0297486101507537,0.1678991153507537,0.017798970329246298,1.549290579396985,0.058881427396984876,0.585464052603015
J13005+056,195.13547450286,5.68656685418,3086.9439763819096,21.80129638190965,33.427827618090305,4.91174259396985,0.05327415396984936,0.04254116603015046,0.0698774677386934,0.15193395693869338,0.08409677626130661,18.64739371859297,0.5331959185929698,0.40770144140703124
J13196+333,199.91560228235,33.34589602599,3780.437612562814,25.917924562814278,50.38404343718594,4.692545106532664,0.030415298532664004,0.026190269467336158,0.1561638009246231,0.04811722932462309,0.05725515387537691,2.7974309226130654,0.11803787061306537,0.5267702013869346
J13209+342,200.24446675766,34.27762309069,3917.5162412060304,63.923873206030294,24.799954793969846,4.680304495979899,0.036265107979899014,0.02544417202010063,-0.0341053962814069,0.08720770971859301,0.08513855764140679,2.3145292085427136,0.5475157965427135,0.37232633545728655
J13229+244,200.73344179223,24.46382240882,3472.849915075377,35.331507075376976,23.086672924623144,4.8058205738693465,0.023776813869346825,0.08003730213065374,-0.0487916670502512,0.1406604109497488,0.0358050651702512,2.3060203562814072,0.19145146828140724,0.30047307571859294
J13283-023W,202.08850669038,-2.3625012356,3545.920724623116,41.36270862311585,17.153463376884247,4.754224079396985,0.027439959396984293,0.06802087260301537,0.0212935711055276,0.08571624622552759,0.03275429897447239,2.245916335678392,0.15137506767839204,0.27532066832160806
J13293+114,202.340288785,11.43544404212,3692.8174165829146,43.991896582914706,26.878775417085308,4.713082341708542,0.03196894970854203,0.029872130291457744,0.0470221466331658,0.0663204407131657,0.0693975567268342,1.4663766060301506,0.06350877803015065,0.39615785396984937
J13299+102,202.50420163284,10.37238957413,3816.314245728643,47.327129728643285,29.077082271357085,4.695780953768844,0.035930817768844214,0.02848067023115597,-0.0850995168341708,0.05577491716582919,0.0962800164741708,2.68811436080402,0.17137210480402,0.38888098719597997
J13427+332,205.67969336228,33.28692386555,3350.647802512563,30.94335051256303,22.81724548743705,4.900755407035176,0.054331267035176545,0.019272520964823237,-0.0326042373366834,0.1467071462633166,0.0322162357566834,2.2743989226130656,0.27620904261306567,0.22781332538693455
J13450+176,206.27327486352,17.77728797145,4099.826394974874,43.812886974874345,68.888525025126,4.742815456783919,0.08651839678391937,0.03893919921608102,-0.5323404713567839,0.2707590286432161,0.08820845695678386,1.4756210261306533,0.17874592213065332,0.10151629786934668
J13457+148,206.44056584486,14.8850527046,3949.6873899497486,59.14275394974857,33.80465005025144,4.703360422110553,0.047830278110553515,0.036978721889447286,-0.3073530252190955,0.055312622780904486,0.14871596841909562,1.4833100386934672,0.0765471586934674,0.3342679933065327
J13458-179,206.45987655622,-17.97068075089,3389.0396216080403,25.623645608040533,34.749338391959554,4.890057720100502,0.06166770410050226,0.022819039899497184,0.0150158176381909,0.1634807096381909,0.023737548081808998,2.094623299497488,0.18962279549748806,0.31293657250251217
J13536+776,208.41629245213,77.61886343809,3202.833253266332,16.823089266331863,23.314514733667693,4.936681738693467,0.05939285869346733,0.02699204130653232,-0.1563520739673366,0.12325038043266337,0.0586300551673366,13.02049187437186,0.5480933943718593,0.14152944562813907
J13582+125,209.55650642406,12.58206347744,3347.0560683417084,35.18504434170836,21.712899658291917,4.934300788944724,0.059291348944723765,0.024854331055276013,-0.2204259257688442,0.07891224983115577,0.0676361109688442,3.144325777386934,0.2149660853869344,0.24689289461306574
J14010-026,210.25961163219,-2.65220691841,3872.275574874372,58.67628687437218,26.48557712562797,4.693690238693468,0.038448194693467386,0.026432221306532,-0.1178697688442211,0.06803720515577891,0.1153131735402211,2.6253214502512563,0.3423311182512565,0.33174422174874385
J14082+805,212.05986313267,80.59485932688,4019.553980904522,56.03392890452233,58.84241109547793,4.672721296482412,0.04905597648241233,0.02356748351758764,0.045530472160804,0.1020933816808039,0.08637141503919601,1.570029855276382,0.06682419927638206,0.874157984723618
J14152+450,213.81650967848,45.01380459039,3630.321958291457,40.42415829145693,19.027813708542908,4.732284391959799,0.026148471959798414,0.054020808040201374,-0.0300980767839196,0.1047491080160804,0.0640396676639196,2.13467247839196,0.25870267439196004,0.27429848160804005
J14173+454,214.34237220585,45.42936021377,3106.277887437186,25.988775437186177,18.19633656281394,4.911418608040201,0.027067688040200544,0.06630331995979954,0.0942790571356784,0.1971389411356784,0.04539037126432159,20.39703081407035,0.5444826140703505,0.402883025929647
J14251+518,216.29652899703,51.82962179088,3542.357767839196,42.183651839196045,18.620904160804002,4.774070505527638,0.024843489527637708,0.07836179447236269,-0.0723241079899497,0.11681250681005029,0.0485465993099497,2.3301081271356785,0.19222908713567843,0.22997730086432178
J14257+236E,216.44823322587,23.61550181514,4010.070281407035,50.603305407034895,51.48098259296512,4.665564856281407,0.02876749628140729,0.038895799718592805,0.1720917618090451,0.17303964734504498,0.05654567859095491,2.3783615663316584,0.3706463223316585,0.4497959536683416
J14257+236W,216.43498979113,23.61211888242,4093.5274924623113,55.374508462311496,54.904683537688925,4.666784028643216,0.04087946864321523,0.035322675356783684,0.1828485659296482,0.24348974624964811,0.05525069287035178,2.420630494472362,0.4029193824723616,0.4126070495276384
J14294+155,217.36887348196,15.53841403834,3745.428948241206,34.93588424120617,31.595043758793963,4.704761803015075,0.03034421501507545,0.02394756498492434,0.006466720603015,0.063082008523015,0.056087168996984994,2.5016490050251257,0.12568494902512573,0.4753200429748743
J14307-086,217.69310643288,-8.64739066538,4213.252821105528,78.72214110552795,34.74384689447197,4.667175494974875,0.043789354974874684,0.028246569025125012,0.0659547843718593,0.1477916790118592,0.1098295564281407,2.5862499371859293,0.7046448571859294,0.23165279881407086
J14310-122,217.75297968151,-12.2978696795,3377.341671356784,18.694551356783904,35.13300864321582,4.867677657286432,0.06073183328643239,0.0222178267135682,0.0146425160301507,0.13277032323015062,0.0288900938498492,2.044553095477387,0.2895597194773869,0.28310478452261334
J14342-125,218.56843175697,-12.51692385359,3327.8387512562813,26.084727256280985,32.27171274371858,4.883058182412061,0.06850706641206106,0.022088337587939044,0.1097724087939698,0.1455278393939698,0.015446401206030108,2.0040220065326637,0.3939246145326638,0.29820638946733613
J14524+123,223.11861568045,12.39143178497,3636.343627135678,9.512867135678334,50.6626528643219,4.696527511557789,0.014821575557788513,0.04421029644221175,0.0984895387437186,0.0339271367437186,0.05652633045628139,3.274836981909548,0.10369372590954784,0.4061675860904521
J14544+355,223.61709656629,35.54542849536,3437.247048241206,25.353312241205913,37.08821575879392,4.869888246231156,0.06937925423115576,0.02316996576884378,0.0196285130150753,0.1379036166150753,0.0300924202649247,2.267565104522613,0.1495339685226127,0.28434510347738673
J15013+055,225.33415504486,5.54679427266,3403.7608718592965,17.816195859296386,32.19476814070367,4.867366712060301,0.06626519206030146,0.018236183939698947,-0.1304416888090452,0.0645442527909548,0.08049650272904518,2.7908850201005024,0.2230684001005021,0.24778388389949768
J15095+031,227.39562087412,3.16895907316,3566.7351125628143,40.416688562814215,17.345235437185693,4.750638081407035,0.027023881407035155,0.07043859859296475,-0.0183620401507537,0.1059560442492463,0.0480424388707537,2.271650290452261,0.15533049045226077,0.2790552895477387
J15194-077,229.85630133329,-7.72270702416,3415.807166834171,23.563670834170807,29.273469165829283,4.827005759296482,0.021383311296482077,0.07170723670351808,-0.1538276465326633,0.08503426026733671,0.07340437813266329,2.4300787934673367,0.27656112946733646,0.21711851853266362
J15218+209,230.47094024403,20.97832225751,3629.825430653266,44.59370265326561,23.947637346734155,4.708615673366833,0.019155393366833806,0.06521424663316733,0.1756925169497487,0.0738136409497487,0.05206450065025131,9.316541180904522,0.5338006209045218,0.22397797909547812
J15369-141,234.24220802863,-14.13661715335,3356.063886432161,22.223818432160897,33.82629756783899,4.879021301507538,0.0675546655075383,0.017661938492461893,0.0664203974371858,0.1486165974371858,0.016816310562814102,1.9488680733668344,0.40903798536683444,0.32327457063316567
J15474-108,236.85089113598,-10.89810964978,3547.12016080402,17.901132804020108,56.37356719597983,4.882316877386935,0.04768189338693496,0.057624562613065144,-0.2103377025376884,0.0966754446623116,0.12408612033768841,4.516610495979899,0.29141222397989885,0.31627665202010125
J15499+796,237.47429032556,79.664882103,3049.3644738693465,20.63824186934653,37.83569413065379,4.887594311557789,0.035379979557789376,0.0457074884422104,0.2284404892462311,0.0707891212462311,0.05884599075376892,30.11364865326633,0.4342092132663318,0.9750947067336675
J15598-082,239.9733328172,-8.25331951875,3688.8104241206033,17.815296120603307,51.360123879396724,4.7141534623115575,0.03510330231155745,0.024203769688442733,-0.0023308359296482,0.0702228710303517,0.047398969769648205,3.427479455276382,0.1708390312763819,0.32615454072361816
J16028+205,240.70770535248,20.58365404358,3333.806165326633,26.926545326633004,28.250766673366797,4.919212322613065,0.05552332261306514,0.022235921386934976,0.0528515959045226,0.1924290323045226,0.014088424335477398,2.1064174281407038,0.3192035841407037,0.27129234385929646
J16092+093,242.3162349409,9.35306799513,3442.842435678392,7.992627678392182,46.803916321608085,4.864174820100502,0.06892466410050258,0.02086811589949722,-0.1359734537185929,0.04361747268140709,0.0986483018785929,3.12403440201005,0.18558160201005025,0.21776483398994984
